ortholog_group,category,presence_count,present_in_mags
COG0219,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0504,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1364,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0484,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0128,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2165,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0780,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0823,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0634,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0373,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
2ATQ6,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0506,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG5000,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0303,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0357,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1674,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0341,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1862,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0021,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2989,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1897,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0420,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0013,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2355,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0733,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1115,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0452,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3108,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0305,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2096,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0382,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0316,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0086,core,9,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0517,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0497,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0569,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1853,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2981,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0534,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2391,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0503,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG0279,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2823,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0306,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0268,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2812,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0718,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0353,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1858,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0053,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3115,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0205,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3637,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1126,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3468,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1154,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0142,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1722,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3264,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2864,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3058,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2141,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1521,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1663,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0557,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0352,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0476,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2303,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0666,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1032,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0117,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
2DI8K,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0688,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1212,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2969,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG1026,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0481,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1104,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2433,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3247,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0640,soft_core,8,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
